ARRIVAL_DELAY,DISTANCE,SCHEDULED_TIME,MONTH,SCHED_DEP_HOUR,SCHED_ARR_HOUR,FLIGHT_COUNT,DAY_OF_WEEK,ORIGIN_AIRPORT,DESTINATION_AIRPORT
37.0,1464,217.0,8,19,0,240,4,SFO,DFW
28.0,2342,288.0,12,9,17,366,4,LAX,MIA
-32.0,1634,250.0,3,9,13,217,6,EWR,STT
35.0,948,158.0,6,15,17,378,7,DEN,SJC
1.0,451,98.0,4,13,15,18,2,TUS,LAX
-23.0,67,54.0,5,13,14,52,6,MKE,ORD
22.0,641,125.0,8,21,22,438,1,DFW,DEN
21.0,728,132.0,6,17,20,179,1,CLT,BOS
18.0,589,126.0,7,17,18,77,4,IAD,ORD
-17.0,305,81.0,10,15,16,1,6,10990,12953
-10.0,396,85.0,4,11,12,5,2,LRD,DFW
39.0,373,82.0,1,20,22,366,7,LAX,SMF
-2.0,145,56.0,9,14,14,1,5,ABY,ATL
-8.0,1126,174.0,12,12,17,15,6,PSP,DFW
-25.0,644,136.0,7,8,10,24,4,BDL,CLT
-50.0,1192,182.0,4,20,0,438,6,DFW,DCA
88.0,1096,197.0,5,11,14,229,2,LGA,MIA
15.0,1050,156.0,7,20,23,120,5,SAN,SEA
17.0,946,176.0,7,8,10,217,4,EWR,MEM
-8.0,590,107.0,5,16,19,366,5,LAX,SLC
1.0,1846,284.0,10,17,20,40,4,13930,14771
61.0,67,56.0,5,20,21,578,7,ORD,MKE
-33.0,1500,225.0,8,6,7,60,2,MSY,LAS
16.0,1290,209.0,6,7,9,34,2,PIT,DEN
60.0,272,60.0,6,19,20,86,2,STL,BNA
21.0,793,135.0,2,8,11,73,4,BNA,FLL
16.0,2218,335.0,1,16,19,214,5,MCO,LAX
70.0,265,76.0,7,17,19,578,5,ORD,CVG
-35.0,2475,377.0,1,6,9,180,5,JFK,LAX
77.0,543,103.0,12,21,0,182,1,SEA,BZN
-6.0,159,55.0,10,10,11,8,2,10821,13931
147.0,334,94.0,6,16,17,578,3,ORD,MSP
-24.0,942,170.0,5,9,11,172,7,BOS,BNA
50.0,992,158.0,5,19,22,118,4,FLL,PHL
8.0,406,80.0,9,14,15,581,7,ATL,TPA
52.0,337,75.0,12,20,21,240,7,SFO,LAX
1.0,581,115.0,1,15,16,581,6,ATL,FLL
26.0,1045,184.0,11,15,17,40,6,SJU,MIA
-3.0,1608,238.0,2,7,12,217,4,EWR,SJU
50.0,299,75.0,1,17,19,578,3,ORD,DSM
-17.0,1189,165.0,2,7,11,214,7,MCO,SJU
53.0,1744,269.0,4,18,20,578,2,ORD,LAX
45.0,130,57.0,7,21,22,578,3,ORD,PIA
15.0,292,105.0,11,15,16,229,2,LGA,RIC
16.0,404,80.0,11,21,22,60,2,SMF,SNA
198.0,1400,223.0,6,14,19,260,4,IAH,EWR
40.0,888,159.0,10,10,12,40,1,13930,11292
37.0,551,113.0,2,20,21,581,4,ATL,SHV
35.0,912,171.0,5,16,18,179,2,CLT,IAH
-21.0,371,95.0,2,8,9,60,2,SNA,OAK
-7.0,512,100.0,4,19,20,22,3,BOI,OAK
152.0,246,81.0,12,20,21,217,5,EWR,ROC
2.0,764,134.0,5,10,13,73,2,BNA,LGA
41.0,289,70.0,12,19,20,185,3,BWI,ALB
86.0,944,160.0,4,19,22,214,5,MCO,JFK
-10.0,577,121.0,2,11,13,185,5,BWI,ATL
-18.0,224,72.0,9,21,23,438,3,DFW,IAH
21.0,591,115.0,6,17,18,581,5,ATL,MDW
30.0,1205,191.0,6,20,21,438,4,DFW,SNA
5.0,391,81.0,8,17,19,378,1,DEN,SLC
-11.0,632,129.0,4,5,7,172,1,BOS,DTW
-18.0,1825,244.0,2,6,12,67,6,PDX,IAH
-7.0,187,67.0,9,13,14,180,3,JFK,BOS
6.0,604,118.0,5,10,13,164,1,MSP,SDF
-7.0,67,48.0,5,5,6,52,1,MKE,ORD
-15.0,738,135.0,2,6,9,52,4,MKE,LGA
13.0,334,88.0,8,9,10,578,1,ORD,MSP
154.0,1916,281.0,8,7,9,179,5,CLT,LAS
-8.0,301,76.0,7,6,7,5,2,SCE,DTW
-13.0,624,124.0,4,7,9,10,6,DSM,DFW
15.0,1475,219.0,12,18,21,40,1,SJU,CLT
-13.0,1010,181.0,5,18,21,229,5,LGA,TPA
57.0,541,123.0,7,20,22,179,3,CLT,JFK
45.0,411,96.0,9,16,16,9,7,SBN,MSP
36.0,441,85.0,5,17,18,116,5,HOU,MAF
-14.0,1372,214.0,6,18,23,438,6,DFW,EWR
-6.0,460,100.0,6,6,7,68,1,MCI,DFW
3.0,1315,185.0,5,12,16,69,2,AUS,DCA
-1.0,569,105.0,10,12,14,4,2,14831,14057
-25.0,557,113.0,4,10,12,10,7,FAR,ORD
38.0,1182,164.0,2,10,13,60,1,MSY,JFK
-15.0,945,155.0,12,11,13,45,4,RSW,IND
-21.0,333,70.0,6,7,8,29,7,ONT,SJC
-22.0,1246,180.0,10,7,12,19,4,12892,11259
22.0,705,127.0,6,16,18,16,5,SAV,DTW
-34.0,802,148.0,12,17,19,438,6,DFW,ORD
26.0,1201,165.0,4,19,22,260,3,IAH,ORF
-25.0,606,125.0,11,16,17,581,3,ATL,ORD
-10.0,651,117.0,11,15,18,240,6,SFO,PHX
-22.0,926,154.0,4,18,21,438,2,DFW,CMH
47.0,925,156.0,7,19,21,578,6,ORD,IAH
35.0,594,115.0,11,16,18,581,4,ATL,DTW
-35.0,852,142.0,2,13,16,5,7,PSC,DEN
31.0,1185,200.0,3,20,23,172,3,BOS,TPA
92.0,338,75.0,2,19,21,60,5,SNA,PHX
-17.0,632,118.0,6,10,12,118,4,FLL,CLT
18.0,496,117.0,2,6,8,172,1,BOS,PIT
21.0,611,100.0,6,22,0,184,2,MDW,BWI
58.0,399,88.0,2,16,18,118,3,DCA,BOS
16.0,327,85.0,10,7,9,2,6,14307,10821
3.0,1242,203.0,12,7,8,69,1,AUS,LAX
-3.0,584,123.0,12,14,16,14,3,BHM,ORD
-18.0,912,160.0,10,13,14,10,1,11057,12266
-12.0,529,106.0,8,11,13,179,5,CLT,EWR
-3.0,631,121.0,2,10,12,118,1,FLL,CLT
130.0,787,130.0,7,20,22,185,7,BWI,MCO
19.0,909,160.0,10,7,9,17,4,14747,12523
109.0,991,150.0,7,21,22,378,2,DEN,PDX
15.0,398,95.0,7,6,6,1,4,ERI,ORD
19.0,442,85.0,7,16,17,48,5,RDU,BNA
88.0,1246,180.0,6,17,22,366,1,LAX,DAL
63.0,937,167.0,6,15,17,217,2,EWR,MCO
-16.0,1825,238.0,12,12,18,67,2,PDX,IAH
-10.0,114,47.0,3,5,6,3,1,BRD,MSP
15.0,2370,320.0,6,11,19,120,7,SAN,PHL
-24.0,986,180.0,1,9,10,30,7,OKC,LAS
3.0,271,76.0,5,22,22,581,2,ATL,PNS
20.0,1010,148.0,11,12,14,33,7,JAX,BOS
26.0,1608,258.0,10,17,19,21,4,12266,14831
13.0,1747,260.0,6,20,22,581,7,ATL,LAS
164.0,2419,346.0,12,17,20,77,7,IAD,SFO
48.0,1005,171.0,6,18,22,578,1,ORD,MCO
34.0,236,65.0,9,16,18,266,7,LAS,LAX
-8.0,1448,226.0,3,10,13,182,4,SEA,ANC
-24.0,1005,171.0,7,18,22,578,4,ORD,MCO
21.0,1083,151.0,11,10,13,378,5,DEN,BHM
-9.0,1521,210.0,12,6,12,266,2,LAS,MDW
-29.0,1182,215.0,4,14,17,180,4,JFK,MSY
-16.0,667,133.0,11,7,9,21,5,CHS,DTW
-12.0,74,43.0,10,10,10,21,4,12266,11049
18.0,545,110.0,2,18,19,60,4,PBI,ATL
-6.0,1416,249.0,2,7,10,229,7,LGA,IAH
-4.0,647,110.0,11,6,9,60,1,SMF,PHX
18.0,1201,186.0,9,19,23,260,3,IAH,ORF
94.0,1012,165.0,6,18,22,578,5,ORD,TPA
123.0,173,58.0,7,22,23,578,4,ORD,GRB
0.0,453,97.0,10,5,7,15,5,14100,11433
22.0,2065,269.0,1,7,15,266,6,LAS,IAD
15.0,391,90.0,12,12,13,378,4,DEN,SLC
23.0,270,71.0,2,11,12,4,2,BPT,DFW
16.0,304,88.0,12,18,19,10,1,LEX,ATL
-27.0,563,114.0,3,15,16,9,2,MAF,DEN
26.0,813,154.0,3,19,21,581,4,ATL,AUS
0.0,588,102.0,7,11,14,90,6,OAK,SLC
44.0,783,155.0,7,15,16,24,6,BDL,ORD
15.0,1750,235.0,5,17,23,366,7,LAX,MDW
200.0,950,170.0,6,17,20,229,6,LGA,MCO
-6.0,1303,183.0,1,15,19,438,5,DFW,PHL
-17.0,545,115.0,3,20,22,60,6,PBI,ATL
99.0,419,94.0,6,18,20,61,1,CLE,LGA
10.0,857,142.0,6,12,15,118,1,DCA,PBI
5.0,214,75.0,8,12,13,118,2,DCA,LGA
7.0,545,113.0,7,13,15,581,5,ATL,PBI
-7.0,705,126.0,10,17,20,1,2,12992,11433
-10.0,337,75.0,11,16,18,366,3,LAX,SFO
-7.0,2075,270.0,1,9,16,196,3,PHX,PHL
0.0,163,49.0,9,14,15,68,6,HNL,KOA
-16.0,266,73.0,3,5,6,9,2,MRY,LAX
15.0,1045,179.0,1,17,19,40,3,SJU,MIA
-22.0,2402,320.0,4,11,19,366,6,LAX,PHL
-26.0,1303,237.0,12,11,14,127,6,PHL,DFW
39.0,89,48.0,4,20,20,366,5,LAX,SBA
-18.0,859,152.0,6,7,9,24,6,BDL,ATL
-3.0,989,165.0,4,8,10,438,7,DFW,SLC
184.0,588,115.0,11,18,19,16,2,ICT,ORD
109.0,1514,213.0,6,17,22,266,6,LAS,ORD
-10.0,1184,172.0,4,6,11,6,4,COS,ATL
-2.0,794,153.0,5,12,15,9,6,PNS,ORD
18.0,372,91.0,5,10,11,60,4,SNA,SFO
8.0,1726,230.0,1,8,13,60,6,SNA,ORD
5.0,190,63.0,3,13,14,69,3,AUS,DFW
15.0,1773,266.0,11,19,22,179,7,CLT,PHX
4.0,605,110.0,8,16,18,60,4,SMF,SEA
-24.0,209,79.0,9,14,16,13,5,SYR,JFK
92.0,786,120.0,6,21,23,86,2,STL,SAT
-1.0,650,137.0,5,9,12,124,2,MIA,CLT
53.0,192,67.0,12,17,18,214,1,MCO,MIA
-13.0,888,175.0,6,15,17,229,3,LGA,STL
2.0,874,164.0,4,15,16,581,1,ATL,SAT
49.0,352,83.0,6,22,22,581,4,ATL,GPT
22.0,308,70.0,12,8,9,366,5,LAX,SJC
42.0,507,95.0,7,8,11,196,5,PHX,SLC
23.0,912,155.0,6,17,19,179,4,CLT,IAH
-15.0,1050,154.0,2,11,13,182,2,SEA,SAN
-4.0,1142,181.0,5,21,23,164,5,MSP,BOI
-22.0,723,120.0,2,9,11,90,4,OAK,GEG
7.0,1855,280.0,6,8,11,184,3,MDW,SFO
101.0,264,82.0,3,22,23,180,4,JFK,ROC
-21.0,642,141.0,1,7,9,27,1,RIC,ORD
-4.0,272,74.0,11,12,13,578,1,ORD,EVV
-1.0,216,51.0,6,17,18,7,2,ITO,HNL
46.0,507,100.0,6,22,22,121,3,SLC,PHX
-27.0,618,115.0,12,6,9,9,3,EUG,SLC
4.0,867,164.0,7,12,14,172,3,BOS,ORD
-13.0,541,123.0,12,10,12,180,2,JFK,CLT
172.0,991,155.0,1,18,21,45,1,RSW,CAK
-11.0,1440,207.0,3,14,19,196,2,PHX,ORD
38.0,337,94.0,7,13,14,240,5,SFO,LAX
57.0,192,64.0,6,13,14,124,5,MIA,MCO
15.0,781,115.0,3,13,16,116,3,HOU,TPA
-12.0,1590,240.0,5,6,7,37,5,IND,LAS
-9.0,1747,245.0,9,11,18,266,3,LAS,ATL
4.0,243,73.0,10,15,16,1,1,14150,11433
-9.0,1670,215.0,4,5,11,28,3,ABQ,BWI
19.0,2586,384.0,10,7,10,16,7,12478,14771
18.0,2378,356.0,7,20,23,127,4,PHL,SEA
17.0,765,137.0,1,16,20,4,5,ATW,ATL
-7.0,936,160.0,7,9,11,179,7,CLT,DFW
6.0,143,55.0,10,10,11,1,7,10208,10397
-10.0,971,150.0,5,8,10,214,1,MCO,ISP
-14.0,1605,255.0,4,12,14,217,3,EWR,DEN
9.0,383,87.0,8,10,12,438,4,DFW,BTR
90.0,733,136.0,5,17,20,578,7,ORD,LGA
113.0,719,150.0,6,13,16,578,1,ORD,EWR
-4.0,594,116.0,2,13,15,581,6,ATL,MIA
3.0,264,80.0,7,6,7,180,3,JFK,ROC
45.0,239,65.0,1,17,18,120,4,DAL,HOU
-6.0,571,100.0,6,7,9,23,2,ANC,JNU
-19.0,1235,178.0,12,15,20,366,7,LAX,DFW
29.0,557,107.0,7,17,18,13,7,MYR,CLE
-15.0,184,83.0,10,14,15,15,1,10721,12953
7.0,1085,184.0,3,10,13,124,6,MIA,EWR
26.0,965,154.0,10,17,19,3,6,12954,14747
-10.0,283,70.0,12,15,16,185,5,BWI,BDL
21.0,271,80.0,7,10,12,9,6,PNS,ATL
19.0,406,95.0,5,20,21,124,7,TPA,ATL
36.0,1846,268.0,6,14,21,240,5,SFO,ORD
9.0,1276,185.0,8,13,18,196,1,PHX,MSP
-15.0,680,125.0,9,6,7,164,1,MSP,DEN
22.0,308,99.0,7,20,22,67,1,SJC,LAX
14.0,448,95.0,3,12,13,86,5,STL,MSP
38.0,980,160.0,2,13,15,118,5,FLL,LBE
64.0,1069,174.0,6,19,22,118,1,FLL,JFK
55.0,1506,232.0,3,7,8,124,3,TPA,DEN
4.0,957,153.0,2,8,11,214,1,MCO,DTW
54.0,1044,170.0,6,19,20,68,3,MCI,PHX
2.0,407,90.0,1,8,10,266,7,LAS,OAK
-8.0,296,77.0,7,6,6,36,7,CMH,ORD
57.0,737,127.0,1,20,22,438,6,DFW,FSD
57.0,785,140.0,8,20,23,438,1,DFW,LEX
70.0,399,85.0,2,13,14,118,7,DCA,BOS
25.0,2267,273.0,2,22,5,120,3,SAN,MIA
-37.0,2447,337.0,7,9,12,240,6,SFO,LIH
75.0,354,80.0,1,18,19,7,1,CRP,DFW
36.0,2227,344.0,8,18,21,217,5,EWR,LAS
119.0,239,60.0,2,19,20,116,3,HOU,DAL
-12.0,625,125.0,11,11,14,14,1,BHM,DTW
-15.0,1590,258.0,1,14,16,581,2,ATL,SLC
-5.0,937,156.0,5,8,11,214,1,MCO,EWR
20.0,1096,204.0,8,17,20,229,5,LGA,MIA
-20.0,1956,266.0,10,7,14,10,3,14679,11433
44.0,898,145.0,8,15,19,2,7,RDM,DEN
-2.0,641,126.0,12,17,18,438,3,DFW,DEN
10.0,488,90.0,10,10,11,10,7,14679,14570
25.0,1979,265.0,4,13,20,366,1,LAX,DTW
72.0,283,65.0,9,11,13,184,6,MDW,CMH
157.0,237,75.0,5,19,21,24,2,TUL,DFW
24.0,937,153.0,7,21,23,217,1,EWR,MCO
-26.0,1947,272.0,6,10,18,366,4,LAX,ATL
-34.0,1721,277.0,9,17,19,578,1,ORD,SEA
-14.0,337,74.0,11,5,6,48,2,RDU,PHL
15.0,867,139.0,2,11,14,578,6,ORD,BOS
119.0,223,60.0,2,18,19,32,5,BUR,LAS
24.0,1249,182.0,4,13,16,45,5,RSW,BOS
30.0,1208,180.0,10,19,23,21,4,12266,11278
65.0,369,100.0,7,20,22,172,1,BOS,BWI
38.0,495,105.0,7,17,18,185,3,BWI,SDF
-27.0,2338,338.0,10,11,13,15,2,14771,13830
33.0,184,74.0,8,12,13,172,2,BOS,LGA
71.0,854,134.0,4,19,22,260,1,IAH,MCO
71.0,130,60.0,3,11,12,48,3,RDU,CLT
94.0,337,80.0,2,13,14,90,4,OAK,LAX
58.0,362,70.0,2,18,19,90,3,OAK,ONT
136.0,255,65.0,3,19,21,266,1,LAS,PHX
12.0,1303,211.0,3,14,16,260,4,IAH,SAN
65.0,912,149.0,9,13,17,260,4,IAH,CLT
15.0,1773,268.0,5,14,16,179,4,CLT,PHX
-18.0,562,100.0,4,17,20,73,6,BNA,DCA
163.0,636,136.0,3,21,23,180,5,JFK,CHS
35.0,802,154.0,3,17,20,19,4,ORF,MIA
8.0,1747,250.0,7,14,21,266,5,LAS,ATL
38.0,1846,246.0,3,23,5,240,1,SFO,ORD
114.0,526,109.0,4,18,19,34,4,PIT,ATL
43.0,190,60.0,4,21,22,438,3,DFW,AUS
-8.0,866,136.0,3,20,23,121,5,SLC,OKC
40.0,936,163.0,7,18,19,179,7,CLT,DFW
61.0,977,171.0,8,18,21,438,5,DFW,BIS
152.0,781,136.0,6,16,19,260,1,IAH,OMA
-10.0,481,105.0,3,6,8,27,6,RIC,ATL
75.0,315,82.0,7,17,20,578,5,ORD,CLE
-16.0,447,90.0,7,9,11,120,3,SAN,SFO
-14.0,1183,209.0,8,13,16,229,3,LGA,MSY
5.0,258,73.0,4,6,7,86,3,STL,ORD
55.0,377,86.0,6,19,20,581,3,ATL,ILM
-15.0,134,61.0,7,9,11,14,7,BHM,ATL
12.0,119,56.0,9,17,17,3,1,FLG,PHX
178.0,1620,215.0,12,17,23,378,3,DEN,LGA
46.0,368,75.0,5,18,20,266,6,LAS,SLC
-32.0,1299,215.0,12,9,10,164,2,MSP,LAS
-13.0,989,164.0,5,8,12,121,6,SLC,DFW
-18.0,725,155.0,12,11,13,229,4,LGA,MDW
19.0,1437,243.0,2,17,20,578,1,ORD,BOI
-10.0,1222,179.0,9,13,18,266,2,LAS,IAH
32.0,2288,335.0,4,19,21,77,2,IAD,LAX
18.0,239,65.0,5,18,19,120,5,DAL,HOU
-17.0,453,110.0,1,9,11,127,4,PHL,DTW
35.0,503,110.0,1,10,10,581,4,ATL,LFT
43.0,546,105.0,4,15,15,121,6,SLC,GEG
20.0,241,71.0,5,15,16,181,6,DTW,BUF
-12.0,108,59.0,2,19,20,10,3,MSN,ORD
-10.0,528,120.0,5,15,16,11,7,ROC,ORD
26.0,901,160.0,4,16,18,77,6,IAD,FLL
-11.0,345,75.0,7,11,12,266,4,LAS,RNO
-9.0,363,87.0,5,16,18,29,2,ONT,SFO
2.0,991,165.0,9,19,21,164,7,MSP,SLC
24.0,758,142.0,1,17,19,77,1,IAD,MCO
0.0,373,75.0,8,17,19,366,3,LAX,SMF
-17.0,456,95.0,12,9,11,73,7,BNA,DTW
-13.0,1029,157.0,2,11,15,164,1,MSP,JFK
28.0,300,77.0,6,19,20,3,5,GNV,ATL
21.0,156,66.0,12,20,21,5,7,SBP,LAX
-10.0,689,136.0,7,14,16,581,7,ATL,IAH
33.0,332,87.0,12,15,18,29,3,MEM,ATL
70.0,867,154.0,6,17,20,578,7,ORD,BOS
18.0,227,62.0,7,21,22,438,5,DFW,FSM
187.0,578,124.0,5,17,18,7,5,GSP,ORD
-1.0,1874,258.0,3,11,18,182,2,SEA,IAH
-20.0,1504,213.0,4,9,15,240,3,SFO,AUS
15.0,836,151.0,11,19,21,378,7,DEN,GEG
50.0,2475,375.0,8,18,21,180,5,JFK,LAX
-9.0,500,95.0,6,8,10,37,4,IND,DCA
-20.0,1197,201.0,9,18,21,124,4,MIA,ORD
-6.0,489,102.0,10,6,8,3,4,14193,12266
24.0,495,105.0,8,17,19,185,1,BWI,SDF
39.0,227,63.0,6,18,19,7,3,FSM,DFW
-20.0,226,71.0,1,17,18,581,3,ATL,CLT
-11.0,1134,169.0,5,17,21,33,5,OMA,EWR
15.0,2419,319.0,9,9,17,240,4,SFO,IAD
-6.0,760,133.0,7,6,9,578,2,ORD,CHS
24.0,391,87.0,4,21,23,378,5,DEN,SLC
83.0,237,77.0,7,19,20,24,4,TUL,DFW
39.0,1400,225.0,4,7,9,217,1,EWR,IAH
-18.0,651,131.0,9,20,21,181,2,DTW,OMA
42.0,190,57.0,2,18,19,438,1,DFW,AUS
-8.0,1919,287.0,10,10,11,47,5,10397,14908
22.0,236,71.0,3,20,21,266,7,LAS,LAX
173.0,708,133.0,7,20,22,217,3,EWR,SAV
-4.0,1303,222.0,10,20,23,15,4,14100,11298
-6.0,86,47.0,3,7,8,240,5,SFO,SMF
-6.0,2475,320.0,4,13,22,366,5,LAX,JFK
-4.0,860,130.0,6,8,11,52,2,MKE,BOS
-3.0,632,117.0,4,10,12,118,6,FLL,CLT
-24.0,594,116.0,10,20,22,47,7,10397,13303
-19.0,2486,324.0,6,13,21,29,6,OGG,LAX
171.0,697,126.0,7,19,21,67,7,SJC,SEA
-24.0,986,177.0,10,8,10,12,1,11433,11298
15.0,543,100.0,5,13,15,67,4,PDX,OAK
15.0,1096,182.0,4,13,16,124,1,MIA,LGA
34.0,337,85.0,5,20,21,366,4,LAX,SFO
-3.0,594,121.0,5,10,11,6,2,MDT,ORD
0.0,462,98.0,11,12,14,240,6,SFO,RDM
-5.0,602,105.0,1,12,14,378,5,DEN,PHX
-5.0,472,97.0,9,11,11,33,3,OMA,DEN
44.0,284,87.0,12,22,23,164,1,MSP,GFK
-11.0,214,82.0,2,14,15,118,7,DCA,LGA
3.0,2704,337.0,4,8,16,240,2,SFO,BOS
-12.0,371,80.0,8,9,11,60,2,SNA,OAK
96.0,1182,208.0,1,20,23,180,7,JFK,MSY
5.0,283,65.0,7,13,15,184,6,MDW,CMH
64.0,1587,260.0,12,18,20,581,3,ATL,PHX
42.0,601,100.0,6,5,7,22,2,RNO,PHX
-11.0,341,82.0,7,9,11,22,6,JAN,ATL
-15.0,134,56.0,9,15,15,581,7,ATL,BHM
27.0,687,120.0,5,21,23,86,5,STL,HOU
-2.0,224,75.0,3,13,14,260,6,IAH,DFW
41.0,408,91.0,6,15,17,22,2,JAN,DFW
39.0,1744,272.0,2,7,9,578,1,ORD,LAX
15.0,429,90.0,1,14,16,260,1,IAH,TUL
-2.0,86,46.0,10,22,23,15,4,14771,14893
-11.0,1175,184.0,8,21,22,164,7,MSP,GEG
17.0,2704,401.0,7,18,21,172,3,BOS,SFO
22.0,1846,256.0,2,11,17,240,2,SFO,ORD
16.0,343,84.0,6,14,16,578,4,ORD,CAK
30.0,1452,250.0,12,15,18,77,1,IAD,DEN
38.0,2762,370.0,5,9,12,266,2,LAS,HNL
-15.0,1045,149.0,4,14,16,124,4,MIA,SJU
-14.0,2704,335.0,6,7,15,240,2,SFO,BOS
113.0,184,73.0,3,20,21,229,4,LGA,BOS
-16.0,282,78.0,3,10,11,164,5,MSP,OMA
23.0,925,160.0,2,18,21,185,5,BWI,FLL
-9.0,931,143.0,11,15,18,164,4,MSP,DCA
18.0,1990,249.0,11,22,5,121,2,SLC,JFK
52.0,96,68.0,2,9,11,127,7,PHL,LGA
-9.0,1533,216.0,7,19,22,182,7,SEA,FAI
18.0,948,165.0,2,18,21,124,2,MIA,CVG
58.0,447,92.0,2,15,17,240,5,SFO,SAN
8.0,239,55.0,8,10,10,116,1,HOU,DAL
29.0,1440,231.0,2,17,20,578,5,ORD,PHX
27.0,264,88.0,6,19,21,11,1,ROC,JFK
-2.0,1164,170.0,3,6,11,120,4,SAN,AUS
25.0,1436,200.0,6,18,23,378,1,DEN,RDU
24.0,763,130.0,5,10,12,266,1,LAS,PDX
87.0,1045,153.0,4,21,23,124,7,MIA,SJU
-11.0,328,78.0,11,17,19,179,6,CLT,JAX
1.0,745,120.0,7,10,13,184,7,MDW,CHS
16.0,354,88.0,10,7,9,3,2,12954,14771
6.0,292,95.0,9,17,18,229,1,LGA,RIC
-9.0,591,113.0,11,10,13,184,5,MDW,ATL
-13.0,804,138.0,9,18,20,378,2,DEN,RNO
-1.0,640,119.0,8,15,17,581,1,ATL,GRR
50.0,936,143.0,12,17,20,18,4,TUS,IAH
47.0,771,125.0,4,19,22,260,1,IAH,TYS
32.0,280,90.0,8,8,10,172,2,BOS,PHL
-6.0,533,89.0,1,19,22,378,3,DEN,MCI
-8.0,199,49.0,7,10,10,5,6,JNU,YAK
64.0,2454,314.0,3,17,1,366,4,LAX,EWR
155.0,563,105.0,3,14,15,13,3,MYR,LGA
-12.0,431,102.0,9,12,14,48,2,RDU,LGA
-17.0,577,110.0,7,11,13,185,3,BWI,ATL
11.0,1449,195.0,7,16,21,196,4,PHX,BNA
10.0,1371,190.0,1,12,17,266,5,LAS,STL
5.0,192,67.0,3,7,8,11,3,SHV,IAH
6.0,725,135.0,7,7,10,184,3,MDW,LGA
-7.0,337,75.0,10,15,16,19,7,12892,14771
-8.0,1620,260.0,5,8,11,229,5,LGA,DEN
25.0,772,146.0,4,19,20,16,2,TYS,DFW
1.0,290,65.0,6,15,16,22,7,BOI,SLC
-15.0,541,116.0,4,6,8,180,1,JFK,CLT
-3.0,1739,240.0,10,10,16,5,1,14057,13930
39.0,725,136.0,3,20,23,52,4,MKE,EWR
92.0,675,121.0,7,21,22,124,3,MIA,MSY
21.0,1916,298.0,3,20,22,179,3,CLT,LAS
4.0,787,140.0,12,12,14,185,2,BWI,MCO
27.0,189,55.0,7,14,15,69,4,AUS,DAL
93.0,544,108.0,7,20,22,179,4,CLT,LGA
32.0,349,85.0,6,20,21,184,4,MDW,MSP
145.0,733,124.0,1,17,20,578,4,ORD,LGA
-9.0,398,90.0,3,13,16,578,3,ORD,ERI
15.0,612,105.0,6,8,9,124,4,TPA,BNA
39.0,594,110.0,6,8,11,578,5,ORD,MDT
-9.0,280,71.0,6,10,11,438,4,DFW,XNA
-1.0,223,65.0,2,10,11,266,1,LAS,BUR
-5.0,349,80.0,8,11,12,184,5,MDW,MSP
-17.0,1562,229.0,7,11,16,438,5,DFW,BOS
54.0,808,153.0,3,16,17,179,7,CLT,MCI
119.0,247,74.0,11,18,20,40,2,SAT,DFW
17.0,390,75.0,6,17,19,29,3,ONT,SMF
6.0,353,93.0,11,6,7,4,7,DRO,PHX
68.0,552,115.0,8,20,22,578,1,ORD,LIT
-10.0,585,112.0,3,7,8,24,1,TUL,ORD
-18.0,252,71.0,1,17,18,8,3,GRB,MSP
28.0,316,87.0,11,21,21,61,1,CLE,ORD
-4.0,1041,145.0,2,15,18,40,7,SAT,MCO
21.0,277,82.0,11,22,23,217,5,EWR,RIC
-9.0,641,117.0,8,12,15,378,3,DEN,DFW
45.0,370,80.0,6,21,22,196,3,PHX,LAX
-10.0,1035,175.0,5,16,19,60,6,PBI,LGA
-14.0,502,103.0,4,6,7,181,2,DTW,LGA
-20.0,1407,220.0,9,8,11,185,3,BWI,SAT
187.0,2288,342.0,3,7,10,77,7,IAD,LAX
10.0,386,80.0,5,12,13,67,4,SJC,LAS
15.0,1589,240.0,7,9,11,164,2,MSP,SFO
150.0,888,163.0,2,20,21,578,1,ORD,DEN
32.0,1218,175.0,6,20,23,116,7,HOU,DCA
24.0,680,122.0,6,18,19,164,1,MSP,DEN
37.0,1276,180.0,6,19,0,196,1,PHX,MSP
13.0,304,70.0,4,17,18,120,4,SAN,PHX
-6.0,859,135.0,2,11,14,581,4,ATL,BDL
-12.0,2153,351.0,11,9,13,180,6,JFK,PHX
15.0,1024,170.0,10,11,12,26,5,11292,14747
-18.0,404,103.0,10,11,13,11,1,13204,10397
16.0,937,169.0,11,21,0,217,4,EWR,MCO
73.0,551,105.0,6,6,9,11,7,SHV,ATL
-14.0,481,99.0,6,20,22,581,3,ATL,RIC
-13.0,255,65.0,9,15,16,48,1,RDU,BWI
17.0,84,48.0,11,20,22,578,3,ORD,SBN
23.0,696,122.0,3,12,15,116,3,HOU,ATL
38.0,696,132.0,9,16,17,581,4,ATL,HOU
16.0,258,80.0,6,13,15,86,1,STL,ORD
-3.0,1235,200.0,4,16,17,116,7,HOU,LAS
1.0,390,75.0,8,6,7,60,2,SMF,ONT
2.0,546,95.0,9,6,7,120,1,DAL,STL
9.0,534,114.0,3,9,11,77,7,IAD,ATL
16.0,1023,168.0,11,19,22,60,2,PBI,EWR
372.0,2677,350.0,6,12,21,68,5,HNL,SEA
33.0,545,115.0,7,9,11,581,4,ATL,PBI
